Service Start Date,Ngày bắt đầu dịch vụ
Service End Date,Ngày kết thúc dịch vụ
Allow Zero Valuation Rate,Cho phép giá trị định giá bằng không
Item Tax Rate,Tỷ lệ thuế vật tư
Tax detail table fetched from item master as a string and stored in this field.\nUsed for Taxes and Charges,Bảng chi tiết thuế được lấy từ thông tin chính vật tư dưới dạng chuỗi và lưu trữ trong trường này.\nĐược sử dụng cho Thuế và Phí
Purchase Order Item,Mục đơn đặt hàng
Purchase Receipt Detail,Chi tiết phiếu nhập mua
Item Weight Details,Chi tiết trọng lượng vật tư
Weight Per Unit,Trọng lượng trên mỗi đơn vị
Total Weight,Tổng trọng lượng
Weight UOM,Đơn vị đo lường trọng lượng
Page Break,Ngắt trang
Consider Tax or Charge for,Xem xét thuế hoặc phí cho
Valuation and Total,Định giá và tổng cộng
Valuation,Định giá
Add or Deduct,Thêm hoặc khấu trừ
Deduct,Khấu trừ
On Previous Row Amount,Trên số tiền dòng trước
On Previous Row Total,Trên tổng số dòng trước
On Item Quantity,Trên số lượng vật tư
Reference Row #,Dòng tham chiếu #
Is this Tax included in Basic Rate?,Thuế này có được bao gồm trong giá cơ bản không?
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","Nếu chọn, số tiền thuế sẽ được coi là đã bao gồm trong Giá in / Số tiền in"
Account Head,Đầu mục tài khoản
Tax Amount After Discount Amount,Số tiền thuế sau số tiền chiết khấu
Item Wise Tax Detail,Chi tiết thuế theo vật tư
"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.\n\n#### Note\n\nThe tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.\n\n#### Description of Columns\n\n1. Calculation Type: \n    - This can be on **Net Total** (that is the sum of basic amount).\n    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.\n    - **Actual** (as mentioned).\n2. Account Head: The Account ledger under which this tax will be booked\n3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.\n4. Description: Description of the tax (that will be printed in invoices / quotes).\n5. Rate: Tax rate.\n6. Amount: Tax amount.\n7. Total: Cumulative total to this point.\n8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).\n9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.\n10. Add or Deduct: Whether you want to add or deduct the tax.","Mẫu thuế tiêu chuẩn có thể áp dụng cho tất cả các Giao dịch mua hàng. Mẫu này có thể chứa danh sách các đầu mục thuế và cả các đầu mục chi phí khác như ""Vận chuyển"", ""Bảo hiểm"", ""Xử lý"", v.v.\n\n#### Lưu ý\n\nTỷ lệ thuế bạn định nghĩa ở đây sẽ là tỷ lệ thuế tiêu chuẩn cho tất cả các Vật tư. Nếu có các Vật tư có tỷ lệ khác nhau, chúng phải được thêm vào bảng Thuế vật tư trong thông tin chính Vật tư.\n\n#### Mô tả các cột\n\n1. Loại tính toán: \n - Có thể là trên Tổng số ròng (tức là tổng số tiền cơ bản).\n - Trên Tổng số dòng trước / Số tiền (đối với các loại thuế hoặc phí tích lũy). Nếu bạn chọn tùy chọn này, thuế sẽ được áp dụng dưới dạng phần trăm của số tiền hoặc tổng số của dòng trước (trong bảng thuế).\n - Thực tế (như đã đề cập).\n2. Đầu mục tài khoản: Sổ cái tài khoản mà thuế này sẽ được ghi nhận\n3. Trung tâm chi phí: Nếu thuế / phí là một khoản thu nhập (như vận chuyển) hoặc chi phí, nó cần được ghi nhận vào một Trung tâm chi phí.\n4. Mô tả: Mô tả thuế (sẽ được in trong hóa đơn / báo giá).\n5. Tỷ lệ: Tỷ lệ thuế.\n6. Số tiền: Số tiền thuế.\n7. Tổng cộng: Tổng số tích lũy đến thời điểm này.\n8. Nhập dòng: Nếu dựa trên ""Tổng số dòng trước"", bạn có thể chọn số dòng sẽ được lấy làm cơ sở cho phép tính này (mặc định là dòng trước đó).\n9. Xem xét thuế hoặc phí cho: Trong phần này, bạn có thể chỉ định liệu thuế / phí chỉ dành cho định giá (không phải là một phần của tổng) hay chỉ dành cho tổng (không làm tăng giá trị cho vật tư) hay cho cả hai.\n10. Thêm hoặc khấu trừ: Liệu bạn muốn thêm hay khấu trừ thuế."
ACC-SINV-.YYYY.-,ACC-SINV-.YYYY.-
Include Payment (POS),Bao gồm thanh toán (POS)
Offline POS Name,Tên POS ngoại tuyến
Is Return (Credit Note),Là trả lại (Ghi có)
Return Against Sales Invoice,Trả lại đối với hóa đơn bán hàng
Update Billed Amount in Sales Order,Cập nhật số tiền đã lập hóa đơn trong đơn bán hàng
Customer PO Details,Chi tiết đơn đặt hàng của khách hàng
Customer's Purchase Order,Đơn đặt hàng của khách hàng
Customer's Purchase Order Date,Ngày đặt hàng của khách hàng
Customer Address,Địa chỉ khách hàng
Shipping Address Name,Tên địa chỉ giao hàng
Company Address Name,Tên địa chỉ công ty
Rate at which Customer Currency is converted to customer's base currency,Tỷ giá chuyển đổi tiền tệ của khách hàng sang tiền tệ cơ sở của khách hàng
Rate at which Price list currency is converted to customer's base currency,Tỷ giá chuyển đổi tiền tệ của bảng giá sang tiền tệ cơ sở của khách hàng
Set Source Warehouse,Đặt kho nguồn
Packing List,Danh sách đóng gói
Packed Items,Các vật tư đã đóng gói
Product Bundle Help,Trợ giúp gói sản phẩm
Time Sheet List,Danh sách bảng chấm công
Time Sheets,Bảng chấm công
Total Billing Amount,Tổng số tiền lập hóa đơn
Sales Taxes and Charges Template,Mẫu thuế và phí bán hàng
Sales Taxes and Charges,Thuế và phí bán hàng
Loyalty Points Redemption,Đổi điểm khách hàng thân thiết
Redeem Loyalty Points,Đổi điểm khách hàng thân thiết
Redemption Account,Tài khoản đổi điểm
Redemption Cost Center,Trung tâm chi phí đổi điểm
In Words will be visible once you save the Sales Invoice.,Số tiền bằng chữ sẽ hiển thị khi bạn lưu Hóa đơn bán hàng.
Allocate Advances Automatically (FIFO),Phân bổ tạm ứng tự động (FIFO)
Get Advances Received,Lấy các khoản tạm ứng đã nhận
Base Change Amount (Company Currency),Số tiền thay đổi cơ bản (Tiền tệ công ty)
Write Off Outstanding Amount,Xóa nợ số tiền công nợ
Terms and Conditions Details,Chi tiết điều khoản và điều kiện
Is Internal Customer,Là khách hàng nội bộ
Is Discounted,Đã chiết khấu
Unpaid and Discounted,Chưa thanh toán và đã chiết khấu
Overdue and Discounted,Quá hạn và đã chiết khấu
Accounting Details,Chi tiết kế toán
Debit To,Ghi nợ vào
Is Opening Entry,Là mục nhập đầu kỳ
C-Form Applicable,Áp dụng mẫu C
Commission Rate (%),Tỷ lệ hoa hồng (%)
Sales Team1,Đội ngũ bán hàng 1
Against Income Account,Đối với tài khoản thu nhập
Sales Invoice Advance,Tạm ứng hóa đơn bán hàng
Advance amount,Số tiền tạm ứng
Sales Invoice Item,Mục hóa đơn bán hàng
Customer's Item Code,Mã vật tư của khách hàng
Brand Name,Tên thương hiệu
Qty as per Stock UOM,Số lượng theo đơn vị đo lường tồn kho
Discount and Margin,Chiết khấu và biên lợi nhuận
Rate With Margin,Giá có biên lợi nhuận
Discount (%) on Price List Rate with Margin,Chiết khấu (%) trên giá bảng giá có biên lợi nhuận
Rate With Margin (Company Currency),Giá có biên lợi nhuận (Tiền tệ công ty)
Delivered By Supplier,Đã giao hàng bởi nhà cung cấp
Deferred Revenue,Doanh thu trả chậm
Deferred Revenue Account,Tài khoản doanh thu trả chậm
Enable Deferred Revenue,Bật doanh thu trả chậm
Stock Details,Chi tiết tồn kho
Customer Warehouse (Optional),Kho khách hàng (Tùy chọn)
Available Batch Qty at Warehouse,Số lượng lô có sẵn tại kho
Available Qty at Warehouse,Số lượng có sẵn tại kho
Delivery Note Item,Mục phiếu giao hàng
Base Amount (Company Currency),Số tiền cơ sở (Tiền tệ công ty)
Sales Invoice Timesheet,Bảng chấm công hóa đơn bán hàng
Time Sheet,Bảng chấm công
Billing Hours,Giờ lập hóa đơn
Timesheet Detail,Chi tiết bảng chấm công
Tax Amount After Discount Amount (Company Currency),Số tiền thuế sau số tiền chiết khấu (Tiền tệ công ty)
Item Wise Tax Detail,Chi tiết thuế theo vật tư
Parenttype,Loại cha mẹ
"Standard tax template that can be applied to all Sales Transactions. This template can contain list of tax heads and also other expense / income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.\n\n#### Note\n\nThe tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.\n\n#### Description of Columns\n\n1. Calculation Type: \n    - This can be on **Net Total** (that is the sum of basic amount).\n    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.\n    - **Actual** (as mentioned).\n2. Account Head: The Account ledger under which this tax will be booked\n3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.\n4. Description: Description of the tax (that will be printed in invoices / quotes).\n5. Rate: Tax rate.\n6. Amount: Tax amount.\n7. Total: Cumulative total to this point.\n8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).\n9. Is this Tax included in Basic Rate?: If you check this, it means that this tax will not be shown below the item table, but will be included in the Basic Rate in your main item table. This is useful where you want give a flat price (inclusive of all taxes) price to customers.","Mẫu thuế tiêu chuẩn có thể áp dụng cho tất cả các Giao dịch bán hàng. Mẫu này có thể chứa danh sách các đầu mục thuế và cả các đầu mục chi phí / thu nhập khác như ""Vận chuyển"", ""Bảo hiểm"", ""Xử lý"", v.v.\n\n#### Lưu ý\n\nTỷ lệ thuế bạn định nghĩa ở đây sẽ là tỷ lệ thuế tiêu chuẩn cho tất cả các Vật tư. Nếu có các Vật tư có tỷ lệ khác nhau, chúng phải được thêm vào bảng Thuế vật tư trong thông tin chính Vật tư.\n\n#### Mô tả các cột\n\n1. Loại tính toán: \n - Có thể là trên Tổng số ròng (tức là tổng số tiền cơ bản).\n - Trên Tổng số dòng trước / Số tiền (đối với các loại thuế hoặc phí tích lũy). Nếu bạn chọn tùy chọn này, thuế sẽ được áp dụng dưới dạng phần trăm của số tiền hoặc tổng số của dòng trước (trong bảng thuế).\n - Thực tế (như đã đề cập).\n2. Đầu mục tài khoản: Sổ cái tài khoản mà thuế này sẽ được ghi nhận\n3. Trung tâm chi phí: Nếu thuế / phí là một khoản thu nhập (như vận chuyển) hoặc chi phí, nó cần được ghi nhận vào một Trung tâm chi phí.\n4. Mô tả: Mô tả thuế (sẽ được in trong hóa đơn / báo giá).\n5. Tỷ lệ: Tỷ lệ thuế.\n6. Số tiền: Số tiền thuế.\n7. Tổng cộng: Tổng số tích lũy đến thời điểm này.\n8. Nhập dòng: Nếu dựa trên ""Tổng số dòng trước"", bạn có thể chọn số dòng sẽ được lấy làm cơ sở cho phép tính này (mặc định là dòng trước đó).\n9. Thuế này có được bao gồm trong giá cơ bản không?: Nếu bạn chọn hộp kiểm này, điều đó có nghĩa là thuế này sẽ không được hiển thị bên dưới bảng vật tư, nhưng sẽ được bao gồm trong Giá cơ bản trong bảng vật tư chính của bạn. Điều này hữu ích khi bạn muốn đưa ra một mức giá cố định (đã bao gồm tất cả các loại thuế) cho khách hàng."
* Will be calculated in the transaction.,Sẽ được tính toán trong giao dịch.
From No,Từ số
To No,Đến số
Is Company,Là công ty
Current State,Trạng thái hiện tại
Purchased,Đã mua
From Shareholder,Từ cổ đông
From Folio No,Từ số folio
To Shareholder,Đến cổ đông
To Folio No,Đến số folio
Equity/Liability Account,Tài khoản vốn chủ sở hữu/Nợ phải trả
Asset Account,Tài khoản tài sản
(including),(bao gồm)
ACC-SH-.YYYY.-,ACC-SH-.YYYY.-
Folio no.,Số folio.
Address and Contacts,Địa chỉ và liên hệ
Contact List,Danh sách liên hệ
Hidden list maintaining the list of contacts linked to Shareholder,Danh sách ẩn duy trì danh sách các liên hệ được liên kết với Cổ đông
Specify conditions to calculate shipping amount,Chỉ định các điều kiện để tính số tiền vận chuyển
Shipping Rule Label,Nhãn quy tắc vận chuyển
example: Next Day Shipping,ví dụ: Vận chuyển ngày hôm sau
Shipping Rule Type,Loại quy tắc vận chuyển
Shipping Account,Tài khoản vận chuyển
Calculate Based On,Tính toán dựa trên
Fixed,Cố định
Net Weight,Trọng lượng tịnh
Shipping Amount,Số tiền vận chuyển
Shipping Rule Conditions,Các điều kiện quy tắc vận chuyển
Restrict to Countries,Hạn chế đối với các quốc gia
Valid for Countries,Có hiệu lực cho các quốc gia
Shipping Rule Condition,Điều kiện quy tắc vận chuyển
A condition for a Shipping Rule,Một điều kiện cho một quy tắc vận chuyển
From Value,Giá trị từ
To Value,Giá trị đến
Shipping Rule Country,Quốc gia quy tắc vận chuyển
Subscription Period,Kỳ đăng ký
Subscription Start Date,Ngày bắt đầu đăng ký
Cancelation Date,Ngày hủy
Trial Period Start Date,Ngày bắt đầu thời gian dùng thử
Trial Period End Date,Ngày kết thúc thời gian dùng thử
Current Invoice Start Date,Ngày bắt đầu hóa đơn hiện tại
Current Invoice End Date,Ngày kết thúc hóa đơn hiện tại
Days Until Due,Số ngày đến hạn
Number of days that the subscriber has to pay invoices generated by this subscription,Số ngày mà người đăng ký phải thanh toán các hóa đơn được tạo bởi đăng ký này
Cancel At End Of Period,Hủy vào cuối kỳ
Generate Invoice At Beginning Of Period,Tạo hóa đơn vào đầu kỳ
Plans,Các gói
Discounts,Các khoản chiết khấu
Additional DIscount Percentage,Phần trăm chiết khấu bổ sung
Additional DIscount Amount,Số tiền chiết khấu bổ sung
Subscription Invoice,Hóa đơn đăng ký
Subscription Plan,Gói đăng ký
Cost,Chi phí
Billing Interval,Khoảng thời gian lập hóa đơn
Billing Interval Count,Số lượng khoảng thời gian lập hóa đơn
"Number of intervals for the interval field e.g if Interval is 'Days' and Billing Interval Count is 3, invoices will be generated every 3 days","Số khoảng thời gian cho trường khoảng thời gian, ví dụ nếu Khoảng thời gian là 'Ngày' và Số lượng khoảng thời gian lập hóa đơn là 3, hóa đơn sẽ được tạo cứ sau 3 ngày"
Payment Plan,Kế hoạch thanh toán
Subscription Plan Detail,Chi tiết gói đăng ký
Plan,Gói
Subscription Settings,Cài đặt đăng ký
Grace Period,Thời gian ân hạn
Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,Số ngày sau ngày hóa đơn đã trôi qua trước khi hủy đăng ký hoặc đánh dấu đăng ký là chưa thanh toán
Prorate,Phân bổ theo tỷ lệ
Tax Rule,Quy tắc thuế
Tax Type,Loại thuế
Use for Shopping Cart,Sử dụng cho giỏ hàng
Billing City,Thành phố thanh toán
Billing County,Hạt thanh toán
Billing State,Bang thanh toán
Billing Zipcode,Mã bưu chính thanh toán
Billing Country,Quốc gia thanh toán
Shipping City,Thành phố giao hàng
Shipping County,Hạt giao hàng
Shipping State,Bang giao hàng
Shipping Zipcode,Mã bưu chính giao hàng
Shipping Country,Quốc gia giao hàng
Tax Withholding Account,Tài khoản khấu trừ thuế
Tax Withholding Rates,Tỷ lệ khấu trừ thuế
Rates,Các tỷ lệ
Tax Withholding Rate,Tỷ lệ khấu trừ thuế
Single Transaction Threshold,Ngưỡng giao dịch đơn lẻ
Cumulative Transaction Threshold,Ngưỡng giao dịch tích lũy
Agriculture Analysis Criteria,Tiêu chí phân tích nông nghiệp
Linked Doctype,Loại tài liệu đã liên kết
Water Analysis,Phân tích nước
Soil Analysis,Phân tích đất
Plant Analysis,Phân tích cây trồng
Fertilizer,Phân bón
Soil Texture,Cấu trúc đất
Weather,Thời tiết
Agriculture Manager,Trưởng phòng nông nghiệp
Agriculture User,Người dùng nông nghiệp
Agriculture Task,Nhiệm vụ nông nghiệp
Task Name,Tên nhiệm vụ
Start Day,Ngày bắt đầu
End Day,Ngày kết thúc
Holiday Management,Quản lý ngày lễ
Ignore holidays,Bỏ qua ngày lễ
Previous Business Day,Ngày làm việc trước đó
Next Business Day,Ngày làm việc tiếp theo
Urgent,Khẩn cấp
Crop Name,Tên cây trồng
Scientific Name,Tên khoa học
"You can define all the tasks which need to carried out for this crop here. The day field is used to mention the day on which the task needs to be carried out, 1 being the 1st day, etc.. ","Bạn có thể định nghĩa tất cả các nhiệm vụ cần được thực hiện cho cây trồng này tại đây. Trường ngày được sử dụng để đề cập đến ngày mà nhiệm vụ cần được thực hiện, 1 là ngày thứ 1, v.v."
Crop Spacing,Khoảng cách cây trồng
Crop Spacing UOM,Đơn vị đo khoảng cách cây trồng
Row Spacing,Khoảng cách hàng
Row Spacing UOM,Đơn vị đo khoảng cách hàng
Perennial,Lâu năm
Biennial,Hai năm
Planting UOM,Đơn vị đo trồng
Planting Area,Diện tích trồng
Yield UOM,Đơn vị đo năng suất
Materials Required,Vật liệu yêu cầu
Produced Items,Sản phẩm đã sản xuất
Produce,Sản xuất
Byproducts,Sản phẩm phụ
Linked Location,Vị trí đã liên kết
A link to all the Locations in which the Crop is growing,Một liên kết đến tất cả các Vị trí mà cây trồng đang phát triển
This will be day 1 of the crop cycle,Đây sẽ là ngày 1 của chu kỳ cây trồng
ISO 8601 standard,Tiêu chuẩn ISO 8601
Cycle Type,Loại chu kỳ
Less than a year,Dưới một năm
The minimum length between each plant in the field for optimum growth,Chiều dài tối thiểu giữa mỗi cây trong ruộng để có sự phát triển tối ưu
The minimum distance between rows of plants for optimum growth,Khoảng cách tối thiểu giữa các hàng cây để có sự phát triển tối ưu
Detected Diseases,Các bệnh được phát hiện
List of diseases detected on the field. When selected it'll automatically add a list of tasks to deal with the disease,"Danh sách các bệnh được phát hiện trên ruộng. Khi được chọn, nó sẽ tự động thêm một danh sách các nhiệm vụ để đối phó với bệnh"
Detected Disease,Bệnh được phát hiện
LInked Analysis,Phân tích đã liên kết
Disease,Bệnh
Tasks Created,Các nhiệm vụ đã tạo
Common Name,Tên phổ biến
Treatment Task,Nhiệm vụ điều trị
Treatment Period,Thời gian điều trị
Fertilizer Name,Tên phân bón
Density (if liquid),Mật độ (nếu là chất lỏng)
Fertilizer Contents,Thành phần phân bón
Fertilizer Content,Thành phần phân bón
Linked Plant Analysis,Phân tích thực vật đã liên kết
Linked Soil Analysis,Phân tích đất đã liên kết
Linked Soil Texture,Kết cấu đất đã liên kết
Collection Datetime,Ngày giờ thu thập
Laboratory Testing Datetime,Ngày giờ xét nghiệm phòng thí nghiệm
Result Datetime,Ngày giờ kết quả
Plant Analysis Criterias,Các tiêu chí phân tích thực vật
Plant Analysis Criteria,Tiêu chí phân tích thực vật
Minimum Permissible Value,Giá trị cho phép tối thiểu
Maximum Permissible Value,Giá trị cho phép tối đa
Ca/K,Ca/K
Ca/Mg,Ca/Mg
Mg/K,Mg/K
(Ca+Mg)/K,(Ca+Mg)/K
Ca/(K+Ca+Mg),Ca/(K+Ca+Mg)
Soil Analysis Criterias,Các tiêu chí phân tích đất
Soil Analysis Criteria,Tiêu chí phân tích đất
Soil Type,Loại đất
Loamy Sand,Cát pha sét
Sandy Loam,Cát pha sét
Loam,Đất thịt
Silt Loam,Đất thịt pha sét
Sandy Clay Loam,Đất sét pha cát
Clay Loam,Đất sét pha thịt
Silty Clay Loam,Đất sét pha sét
Sandy Clay,Đất sét pha cát
Silty Clay,Đất sét pha sét
Clay Composition (%),Thành phần đất sét (%)
Sand Composition (%),Thành phần cát (%)
Silt Composition (%),Thành phần sét (%)
Ternary Plot,Biểu đồ ternary
Soil Texture Criteria,Tiêu chí kết cấu đất
Type of Sample,Loại mẫu
Container,Bình chứa
Origin,Nguồn gốc
Collection Temperature,Nhiệt độ thu thập
Storage Temperature,Nhiệt độ lưu trữ
Appearance,Hình thức
Person Responsible,Người chịu trách nhiệm
Water Analysis Criteria,Tiêu chí phân tích nước
Weather Parameter,Thông số thời tiết
ACC-ASS-.YYYY.-,ACC-ASS-.YYYY.-
Asset Owner,Chủ sở hữu tài sản
Asset Owner Company,Công ty chủ sở hữu tài sản
Custodian,Người quản lý
Disposal Date,Ngày thanh lý
Journal Entry for Scrap,Bút toán nhật ký để thanh lý
Available-for-use Date,Ngày sẵn sàng sử dụng
Calculate Depreciation,Tính khấu hao
Allow Monthly Depreciation,Cho phép khấu hao hàng tháng
Number of Depreciations Booked,Số lượng khấu hao đã ghi nhận
Finance Books,Sổ tài chính
Straight Line,Đường thẳng
Double Declining Balance,Số dư giảm dần kép
Manual,Thủ công
Value After Depreciation,Giá trị sau khấu hao
Total Number of Depreciations,Tổng số lần khấu hao
Frequency of Depreciation (Months),Tần suất khấu hao (Tháng)
Next Depreciation Date,Ngày khấu hao tiếp theo
Depreciation Schedule,Lịch khấu hao
Depreciation Schedules,Các lịch khấu hao
Insurance details,Chi tiết bảo hiểm
Policy number,Số hợp đồng bảo hiểm
Insurer,Công ty bảo hiểm
Insured value,Giá trị được bảo hiểm
Insurance Start Date,Ngày bắt đầu bảo hiểm
Insurance End Date,Ngày kết thúc bảo hiểm
Comprehensive Insurance,Bảo hiểm toàn diện
Maintenance Required,Yêu cầu bảo trì
Check if Asset requires Preventive Maintenance or Calibration,Kiểm tra xem tài sản có yêu cầu Bảo trì phòng ngừa hoặc Hiệu chuẩn không
Booked Fixed Asset,Tài sản cố định đã ghi nhận
Purchase Receipt Amount,Số tiền phiếu nhập mua
Default Finance Book,Sổ tài chính mặc định
Quality Manager,Quản lý chất lượng
Asset Category Name,Tên danh mục tài sản
Depreciation Options,Các tùy chọn khấu hao
Enable Capital Work in Progress Accounting,Bật hạch toán hàng dở dang xây dựng cơ bản
Finance Book Detail,Chi tiết sổ tài chính
Asset Category Account,Tài khoản danh mục tài sản
Fixed Asset Account,Tài khoản tài sản cố định
Accumulated Depreciation Account,Tài khoản khấu hao lũy kế
Depreciation Expense Account,Tài khoản chi phí khấu hao
Capital Work In Progress Account,Tài khoản hàng dở dang xây dựng cơ bản
Asset Finance Book,Sổ tài chính tài sản
Written Down Value,Giá trị còn lại
Expected Value After Useful Life,Giá trị dự kiến sau thời gian sử dụng hữu ích
Rate of Depreciation,Tỷ lệ khấu hao
In Percentage,Tính theo phần trăm
Maintenance Team,Đội bảo trì
Maintenance Manager Name,Tên quản lý bảo trì
Maintenance Tasks,Các nhiệm vụ bảo trì
Manufacturing User,Người dùng sản xuất
Asset Maintenance Log,Nhật ký bảo trì tài sản
ACC-AML-.YYYY.-,ACC-AML-.YYYY.-
Maintenance Type,Loại bảo trì
Maintenance Status,Trạng thái bảo trì
Planned,Đã lên kế hoạch
Has Certificate,Có chứng nhận
Certificate,Chứng nhận
Actions performed,Các hành động đã thực hiện
Asset Maintenance Task,Nhiệm vụ bảo trì tài sản
Maintenance Task,Nhiệm vụ bảo trì
Preventive Maintenance,Bảo trì phòng ngừa
Calibration,Hiệu chuẩn
2 Yearly,2 năm một lần
Certificate Required,Yêu cầu chứng nhận
Assign to Name,Giao cho tên
Next Due Date,Ngày đến hạn tiếp theo
Last Completion Date,Ngày hoàn thành gần nhất
Asset Maintenance Team,Đội bảo trì tài sản
Maintenance Team Name,Tên đội bảo trì
Maintenance Team Members,Thành viên đội bảo trì
Purpose,Mục đích
Stock Manager,Quản lý kho
Asset Movement Item,Mặt hàng luân chuyển tài sản
Source Location,Vị trí nguồn
From Employee,Từ nhân viên
Target Location,Vị trí đích
To Employee,Đến nhân viên
Asset Repair,Sửa chữa tài sản
ACC-ASR-YYYY.-,(Tiền tố mã Sửa chữa Tài sản)
Failure Date,Ngày xảy ra sự cố
Assign To Name,Tên người được giao
Repair Status,Trạng thái sửa chữa
Error Description,Mô tả lỗi
Downtime,Thời gian ngừng hoạt động
Repair Cost,Chi phí sửa chữa
Manufacturing Manager,Quản lý sản xuất
Current Asset Value,Giá trị tài sản hiện tại
New Asset Value,Giá trị tài sản mới
Make Depreciation Entry,Tạo bút toán khấu hao
Finance Book Id,Mã sổ tài chính
Location Name,Tên vị trí
Parent Location,Vị trí cha
Is Container,Là vật chứa/container
Check if it is a hydroponic unit,Kiểm tra nếu là một đơn vị thủy canh
Location Details,Chi tiết vị trí
Latitude,Vĩ độ
Longitude,Kinh độ
Area,Diện tích
Area UOM,Đơn vị tính diện tích
Tree Details,Chi tiết cây (cấu trúc dữ liệu)
Maintenance Team Member,Thành viên đội bảo trì
Team Member,Thành viên
Maintenance Role,Vai trò bảo trì
Buying Settings,Thiết lập Mua hàng
Settings for Buying Module,Các thiết lập cho phân hệ Mua hàng
Supplier Naming By,Đặt tên Nhà cung cấp theo
Default Supplier Group,Nhóm Nhà cung cấp mặc định
Default Buying Price List,Bảng giá mua mặc định
Backflush Raw Materials of Subcontract Based On,Cấn trừ Nguyên vật liệu của Gia công dựa trên
Material Transferred for Subcontract,Nguyên vật liệu đã chuyển cho Gia công
Over Transfer Allowance (%),Tỷ lệ cho phép chuyển thừa (%)
Percentage you are allowed to transfer more against the quantity ordered.,Phần trăm bạn được phép chuyển nhiều hơn so với số lượng đã đặt hàng.
For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,Ví dụ: Nếu bạn đã đặt hàng 100 đơn vị và Tỷ lệ cho phép của bạn là 10% thì bạn được phép chuyển 110 đơn vị.
PUR-ORD-.YYYY.-,(Tiền tố mã Đơn mua hàng)
Get Items from Open Material Requests,Lấy các mặt hàng từ các Yêu cầu Nguyên vật liệu đang mở
Fetch items based on Default Supplier.,Lấy các mặt hàng dựa trên Nhà cung cấp mặc định.
Required By,Yêu cầu trước ngày
Order Confirmation No,Số xác nhận đơn hàng
Order Confirmation Date,Ngày xác nhận đơn hàng
Customer Mobile No,Số điện thoại di động của khách hàng
Customer Contact Email,Email liên hệ của khách hàng
Set Target Warehouse,Thiết lập kho đích
Sets 'Warehouse' in each row of the Items table.,Thiết lập 'Kho' trong mỗi dòng của bảng Mặt hàng.
Supply Raw Materials,Cung cấp Nguyên vật liệu
Purchase Order Pricing Rule,Quy tắc tính giá Đơn mua hàng
Set Reserve Warehouse,Thiết lập kho dự trữ
In Words will be visible once you save the Purchase Order.,(Giá trị) bằng chữ sẽ hiển thị sau khi bạn lưu Đơn mua hàng.
Advance Paid,Đã trả trước
Tracking,Theo dõi
% Billed,% Đã lập hóa đơn
% Received,% Đã nhận hàng
Ref SQ,Tham chiếu Báo giá Nhà cung cấp (SQ)
Inter Company Order Reference,Tham chiếu đơn hàng nội bộ công ty
Supplier Part Number,Mã phụ tùng của Nhà cung cấp
Billed Amt,Số tiền đã lập hóa đơn
Warehouse and Reference,Kho và Tham chiếu
To be delivered to customer,Sẽ được giao cho khách hàng
Material Request Item,Mặt hàng trong Yêu cầu Nguyên vật liệu
Supplier Quotation Item,Mặt hàng trong Báo giá Nhà cung cấp
Against Blanket Order,Đối ứng với Đơn hàng khung
Blanket Order,Đơn hàng khung
Blanket Order Rate,Đơn giá trên Đơn hàng khung
Returned Qty,Số lượng đã trả lại
Purchase Order Item Supplied,Mặt hàng trên Đơn mua hàng đã được cung cấp
BOM Detail No,Số chi tiết Định mức Nguyên vật liệu (BOM)
Stock Uom,Đơn vị tính tồn kho
Raw Material Item Code,Mã mặt hàng nguyên vật liệu
Supplied Qty,Số lượng đã cung cấp
Purchase Receipt Item Supplied,Mặt hàng trên Phiếu nhận hàng đã được cung cấp
Current Stock,Tồn kho hiện tại
PUR-RFQ-.YYYY.-,(Tiền tố mã Yêu cầu báo giá)
For individual supplier,Cho nhà cung cấp riêng lẻ
Link to Material Requests,Liên kết đến các Yêu cầu Nguyên vật liệu
Message for Supplier,Tin nhắn cho Nhà cung cấp
Request for Quotation Item,Mặt hàng trong Yêu cầu báo giá
Required Date,Ngày yêu cầu
Request for Quotation Supplier,Nhà cung cấp trong Yêu cầu báo giá
Send Email,Gửi Email
